transaction_name,amount,category,category_encoded
SHOPEEPAY*PROMO - <ID>,460650.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,533910.0,Tagihan,3
1K34*M3M0 - <ID>,471750.0,Belanja,0
TIKET BUS DAMRI - <ID>,34750.0,Transport,4
DBT GOPAY GO-RIDE - <ID>,52250.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,443000.0,Tagihan,3
T1K3T P3S4W4T - <ID>,95460.0,Transport,4
TIKET BIOSKOP XXI - <ID>,42180.0,Hiburan,1
TIKET KERETA KAI - <ID>,74000.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,259500.0,Hiburan,1
M-BCA GROCERY INDOMARET - <ID>,87900.0,Makanan & Minuman,2
TRF-V SHOPEEPAY*PROMO - <ID>,123000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,147630.0,Tagihan,3
GRAB RIDE OVO - <ID>,76000.0,Transport,4
1K34*M3M0 - <ID>,701000.0,Belanja,0
M-BCA TIKET BUS DAMRI - <ID>,55500.0,Transport,4
SHOPEEPAY*PROMO - <ID>,289500.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,126540.0,Hiburan,1
SPOTIFY*PREMIUM - <ID>,234000.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,278250.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,258000.0,Hiburan,1
MIE GACOAN REST - <ID>,31900.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,11100.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,101250.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,1050060.0,Belanja,0
M-BCA IKEA*MEMO - <ID>,102900.0,Belanja,0
GRABFOOD MEMO - <ID>,16250.0,Makanan & Minuman,2
P3MB4Y4R4N PLN*R3K - <ID>,483000.0,Tagihan,3
NETFLIX*SUBSCRIPTION - <ID>,137100.0,Hiburan,1
TIKET BUS DAMRI - <ID>,17000.0,Transport,4
SHOPEEPAY*PROMO - <ID>,919500.0,Belanja,0
IKEA*MEMO - <ID>,802100.0,Belanja,0
TIKET KERETA KAI - <ID>,73250.0,Transport,4
GRAB RIDE OVO - <ID>,60000.0,Transport,4
DRV BELANJA FASHION*MEMO - <ID>,312100.0,Belanja,0
MAKAN DI RESTORAN - <ID>,48000.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,959500.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,141000.0,Makanan & Minuman,2
N3TFL1X*SUBSCR1PT10N - <ID>,124320.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,69000.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,64250.0,Transport,4
GRABFOOD MEMO - <ID>,61050.0,Makanan & Minuman,2
TRF-V TOKOPEDIA*MEMO - <ID>,673770.0,Belanja,0
ASURANSI*AUTO-DEBET - <ID>,652680.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,190500.0,Tagihan,3
MIE GACOAN REST - <ID>,135500.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,64380.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,197000.0,Hiburan,1
B3L4NJ4 F4SH10N*M3M0 - <ID>,135000.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,171750.0,Belanja,0
P3MB4Y4R4N P4M*PD4M - <ID>,385250.0,Tagihan,3
KOPI KENANGAN CAFE - <ID>,145410.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,287750.0,Hiburan,1
BOOKING HOTEL TRAVELOKA - <ID>,86250.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,146000.0,Tagihan,3
GRABFOOD MEMO - <ID>,101000.0,Makanan & Minuman,2
P3MB4Y4R4N P4M*PD4M - <ID>,734820.0,Tagihan,3
TIKET PESAWAT - <ID>,2691750.0,Transport,4
GRABFOOD MEMO - <ID>,133000.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,35000.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,56500.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,102120.0,Hiburan,1
GO-FOOD TRANSAKSI - <ID>,140900.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,47000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,55250.0,Hiburan,1
TIKET KERETA KAI - <ID>,39250.0,Transport,4
T1K3T P3S4W4T - <ID>,60000.0,Transport,4
TIKET BUS DAMRI - <ID>,55500.0,Transport,4
TIKET BUS DAMRI - <ID>,64380.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,121500.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,607000.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,887000.0,Belanja,0
ISI BENSIN PERTAMINA - <ID>,15540.0,Transport,4
TIKET PESAWAT - <ID>,2866500.0,Transport,4
TOKOPEDIA*MEMO - <ID>,541900.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,164280.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,680500.0,Belanja,0
BOOKING HOTEL TRAVELOKA - <ID>,102000.0,Transport,4
DBT SHOPEEPAY*PROMO - <ID>,565900.0,Belanja,0
GOPAY GO-RIDE - <ID>,65500.0,Transport,4
B3L4NJ4 F4SH10N*M3M0 - <ID>,966900.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,112000.0,Tagihan,3
ASURANSI*AUTO-DEBET - <ID>,505000.0,Tagihan,3
TIKET BIOSKOP XXI - <ID>,273100.0,Hiburan,1
DRV SPOTIFY*PREMIUM - <ID>,294250.0,Hiburan,1
TIKET PESAWAT - <ID>,1395270.0,Transport,4
DRV GOPAY GO-RIDE - <ID>,40000.0,Transport,4
M-BCA BELANJA ELEKTRONIK*MEMO - <ID>,73000.0,Belanja,0
DBT GO-FOOD TRANSAKSI - <ID>,117000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,315000.0,Tagihan,3
GROCERY INDOMARET - <ID>,92000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,339000.0,Tagihan,3
TIKET KERETA KAI - <ID>,35000.0,Transport,4
GOPAY GO-RIDE - <ID>,61750.0,Transport,4
TIKET PESAWAT - <ID>,2158500.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,255250.0,Hiburan,1
M4K4N D1 R3ST0R4N - <ID>,28000.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,59000.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,90000.0,Transport,4
TIKET PESAWAT - <ID>,983000.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,681000.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,174270.0,Hiburan,1
SPOTIFY*PREMIUM - <ID>,251000.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,315240.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,32500.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,111000.0,Transport,4
IKEA*MEMO - <ID>,720390.0,Belanja,0
TIKET BUS DAMRI - <ID>,56100.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,37740.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,146520.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,112750.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,79920.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,491730.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,321900.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,126900.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,541680.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,248640.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,141100.0,Hiburan,1
TRF-V PEMBAYARAN PLN*REK - <ID>,612720.0,Tagihan,3
NETFLIX*SUBSCRIPTION - <ID>,34000.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,84360.0,Hiburan,1
GO-FOOD TRANSAKSI - <ID>,148250.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,16650.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,324120.0,Belanja,0
TIKET PESAWAT - <ID>,3271000.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,88000.0,Makanan & Minuman,2
GRABFOOD MEMO - <ID>,41070.0,Makanan & Minuman,2
TRF-V TIKET BIOSKOP XXI - <ID>,142080.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,644910.0,Tagihan,3
GROCERY INDOMARET - <ID>,76590.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,133200.0,Makanan & Minuman,2
KOPI KENANGAN CAFE - <ID>,47500.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,126500.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,141000.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,102500.0,Makanan & Minuman,2
GRABFOOD MEMO - <ID>,133200.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,146750.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,57500.0,Transport,4
TIKET BIOSKOP XXI - <ID>,135250.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,161000.0,Hiburan,1
TIKET BUS DAMRI - <ID>,75500.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,316000.0,Belanja,0
MAKAN DI RESTORAN - <ID>,82250.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,246500.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,189810.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,657100.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,258630.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,92500.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,311910.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,609000.0,Belanja,0
MIE GACOAN REST - <ID>,31080.0,Makanan & Minuman,2
4SUR4NS1*4UT0-D3B3T - <ID>,581000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,105450.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,536130.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,207900.0,Hiburan,1
TIKET KERETA KAI - <ID>,47500.0,Transport,4
N3TFL1X*SUBSCR1PT10N - <ID>,199000.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,58500.0,Transport,4
INTERNET WIFI BROADBAND - <ID>,726000.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,470900.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,97000.0,Hiburan,1
TIKET PESAWAT - <ID>,1738250.0,Transport,4
ISI PULSA/DATA*MEMO - <ID>,394050.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,494900.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,197000.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,230000.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,244250.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,118000.0,Hiburan,1
TRF-V MIE GACOAN REST - <ID>,80000.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,230750.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,121000.0,Makanan & Minuman,2
B3L4NJ4 F4SH10N*M3M0 - <ID>,735000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,364080.0,Tagihan,3
GROCERY INDOMARET - <ID>,98500.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,38750.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,402930.0,Belanja,0
GRAB RIDE OVO - <ID>,35750.0,Transport,4
TOKOPEDIA*MEMO - <ID>,58000.0,Belanja,0
SHOPEEPAY*PROMO - <ID>,903540.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,284000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,68500.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,158500.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,200910.0,Belanja,0
GR4BF00D M3M0 - <ID>,42180.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,326340.0,Tagihan,3
GRAB RIDE OVO - <ID>,54750.0,Transport,4
TIKET PESAWAT - <ID>,3482750.0,Transport,4
DRV ISI BENSIN PERTAMINA - <ID>,58000.0,Transport,4
DRV PEMBAYARAN PLN*REK - <ID>,381000.0,Tagihan,3
GR0C3RY 1ND0M4R3T - <ID>,51000.0,Makanan & Minuman,2
T1K3T B10SK0P XX1 - <ID>,126000.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,293040.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,473970.0,Belanja,0
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,361000.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,506000.0,Tagihan,3
P3MB4Y4R4N PLN*R3K - <ID>,860250.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,610000.0,Tagihan,3
GRAB RIDE OVO - <ID>,44400.0,Transport,4
SHOPEEPAY*PROMO - <ID>,113750.0,Belanja,0
MAKAN DI RESTORAN - <ID>,47750.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,935730.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,572250.0,Tagihan,3
DBT TIKET PESAWAT - <ID>,1621000.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,133900.0,Makanan & Minuman,2
DRV IKEA*MEMO - <ID>,964250.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,165750.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,251970.0,Hiburan,1
1S1 PULS4/D4T4*M3M0 - <ID>,732750.0,Tagihan,3
SHOPEEPAY*PROMO - <ID>,428000.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,44400.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,336100.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,887000.0,Belanja,0
G0-F00D TR4NS4KS1 - <ID>,112110.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,72000.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,31000.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,26100.0,Hiburan,1
TIKET PESAWAT - <ID>,2764900.0,Transport,4
TIKET BUS DAMRI - <ID>,49900.0,Transport,4
TIKET KERETA KAI - <ID>,43100.0,Transport,4
TRF-V TIKET BIOSKOP XXI - <ID>,32000.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,95000.0,Transport,4
TIKET BIOSKOP XXI - <ID>,232750.0,Hiburan,1
1S1 B3NS1N P3RT4M1N4 - <ID>,19000.0,Transport,4
P3MB4Y4R4N P4M*PD4M - <ID>,595500.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,181500.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,55250.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,31100.0,Transport,4
KOPI KENANGAN CAFE - <ID>,36630.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,493950.0,Tagihan,3
GR4B R1D3 0V0 - <ID>,25530.0,Transport,4
KOPI KENANGAN CAFE - <ID>,158730.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,68900.0,Hiburan,1
GOPAY GO-RIDE - <ID>,101000.0,Transport,4
M-BCA GROCERY INDOMARET - <ID>,66750.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,164280.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,159000.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,300500.0,Tagihan,3
IKEA*MEMO - <ID>,796100.0,Belanja,0
DBT GROCERY INDOMARET - <ID>,135420.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,41000.0,Makanan & Minuman,2
GR4B R1D3 0V0 - <ID>,48900.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,101000.0,Hiburan,1
TIKET BUS DAMRI - <ID>,74500.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,506750.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,118000.0,Hiburan,1
DRV GO-FOOD TRANSAKSI - <ID>,75480.0,Makanan & Minuman,2
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,688250.0,Belanja,0
GRAB RIDE OVO - <ID>,27750.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,167000.0,Hiburan,1
GRABFOOD MEMO - <ID>,118000.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,165250.0,Hiburan,1
TIKET BUS DAMRI - <ID>,65250.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,650000.0,Tagihan,3
T1K3T P3S4W4T - <ID>,32500.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,655900.0,Tagihan,3
1S1 B3NS1N P3RT4M1N4 - <ID>,38850.0,Transport,4
1S1 PULS4/D4T4*M3M0 - <ID>,320750.0,Tagihan,3
IKEA*MEMO - <ID>,689100.0,Belanja,0
TIKET PESAWAT - <ID>,1721000.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,31250.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,246900.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,548340.0,Tagihan,3
TIKET BUS DAMRI - <ID>,81750.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,94350.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,85470.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,781000.0,Belanja,0
TRF-V TIKET BUS DAMRI - <ID>,75480.0,Transport,4
D1SN3Y H0TST4R*M3M0 - <ID>,224000.0,Hiburan,1
MIE GACOAN REST - <ID>,43900.0,Makanan & Minuman,2
GO-FOOD TRANSAKSI - <ID>,36630.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,39000.0,Transport,4
TIKET KERETA KAI - <ID>,60500.0,Transport,4
TIKET KERETA KAI - <ID>,86900.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,425130.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,29000.0,Makanan & Minuman,2
GRABFOOD MEMO - <ID>,57000.0,Makanan & Minuman,2
SPOTIFY*PREMIUM - <ID>,295100.0,Hiburan,1
GOPAY GO-RIDE - <ID>,55100.0,Transport,4
M-BCA SHOPEEPAY*PROMO - <ID>,254000.0,Belanja,0
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,716900.0,Belanja,0
GRABFOOD MEMO - <ID>,150000.0,Makanan & Minuman,2
GROCERY INDOMARET - <ID>,98250.0,Makanan & Minuman,2
SPOTIFY*PREMIUM - <ID>,111750.0,Hiburan,1
GRAB RIDE OVO - <ID>,43000.0,Transport,4
GRABFOOD MEMO - <ID>,126250.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,64900.0,Belanja,0
GOPAY GO-RIDE - <ID>,79250.0,Transport,4
BELANJA FASHION*MEMO - <ID>,143000.0,Belanja,0
BOOKING HOTEL TRAVELOKA - <ID>,29500.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,147500.0,Makanan & Minuman,2
TIKET BIOSKOP XXI - <ID>,117500.0,Hiburan,1
P3MB4Y4R4N P4M*PD4M - <ID>,117000.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,42000.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,122900.0,Tagihan,3
TIKET BUS DAMRI - <ID>,19500.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,102120.0,Transport,4
GOPAY GO-RIDE - <ID>,94900.0,Transport,4
SPOTIFY*PREMIUM - <ID>,204000.0,Hiburan,1
DISNEY HOTSTAR*MEMO - <ID>,294000.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,254100.0,Hiburan,1
MIE GACOAN REST - <ID>,66750.0,Makanan & Minuman,2
T1K3T K3R3T4 K41 - <ID>,86580.0,Transport,4
4SUR4NS1*4UT0-D3B3T - <ID>,284000.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,152070.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,44500.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,65900.0,Transport,4
MAKAN DI RESTORAN - <ID>,28900.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,814740.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,50000.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,681540.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,105450.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,306360.0,Tagihan,3
TIKET PESAWAT - <ID>,2492100.0,Transport,4
G0-F00D TR4NS4KS1 - <ID>,129870.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,18100.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,23750.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,65490.0,Transport,4
M-BCA PEMBAYARAN PLN*REK - <ID>,311910.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,81900.0,Hiburan,1
TIKET BUS DAMRI - <ID>,54900.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,87100.0,Hiburan,1
GOPAY GO-RIDE - <ID>,105450.0,Transport,4
BELANJA FASHION*MEMO - <ID>,340500.0,Belanja,0
GR4BF00D M3M0 - <ID>,25530.0,Makanan & Minuman,2
GOPAY GO-RIDE - <ID>,32000.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,244900.0,Hiburan,1
MIE GACOAN REST - <ID>,112110.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,13320.0,Transport,4
DRV TIKET BIOSKOP XXI - <ID>,139750.0,Hiburan,1
GROCERY INDOMARET - <ID>,49000.0,Makanan & Minuman,2
DBT TIKET KERETA KAI - <ID>,29970.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,140500.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,132900.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,72000.0,Hiburan,1
D1SN3Y H0TST4R*M3M0 - <ID>,233000.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,38850.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,231990.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,121000.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,910000.0,Belanja,0
IKEA*MEMO - <ID>,312000.0,Belanja,0
TRF-V GOPAY GO-RIDE - <ID>,76900.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,151000.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,252500.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,54250.0,Transport,4
GRABFOOD MEMO - <ID>,160950.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,815000.0,Belanja,0
KOPI KENANGAN CAFE - <ID>,79000.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,320790.0,Hiburan,1
TOKOPEDIA*MEMO - <ID>,455000.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,284160.0,Hiburan,1
P3MB4Y4R4N PLN*R3K - <ID>,68820.0,Tagihan,3
TIKET PESAWAT - <ID>,968000.0,Transport,4
DBT GRABFOOD MEMO - <ID>,151000.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,64380.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,261100.0,Hiburan,1
SP0T1FY*PR3M1UM - <ID>,300000.0,Hiburan,1
GR4B R1D3 0V0 - <ID>,51500.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,176000.0,Tagihan,3
DRV BELANJA ELEKTRONIK*MEMO - <ID>,717060.0,Belanja,0
DRV GRAB RIDE OVO - <ID>,83250.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,46750.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,26500.0,Transport,4
DBT TIKET PESAWAT - <ID>,2746140.0,Transport,4
TIKET BIOSKOP XXI - <ID>,219100.0,Hiburan,1
GR4B R1D3 0V0 - <ID>,38850.0,Transport,4
TIKET KERETA KAI - <ID>,64000.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,23000.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,432000.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,159500.0,Hiburan,1
GO-FOOD TRANSAKSI - <ID>,76100.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,542790.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,45000.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,652000.0,Tagihan,3
MIE GACOAN REST - <ID>,132000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,472000.0,Tagihan,3
GR4BF00D M3M0 - <ID>,38850.0,Makanan & Minuman,2
T0K0P3D14*M3M0 - <ID>,496170.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,528360.0,Tagihan,3
DBT GRAB RIDE OVO - <ID>,18870.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,784000.0,Belanja,0
ISI BENSIN PERTAMINA - <ID>,84360.0,Transport,4
GR0C3RY 1ND0M4R3T - <ID>,91500.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,231750.0,Hiburan,1
IKEA*MEMO - <ID>,432900.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,256100.0,Belanja,0
IKEA*MEMO - <ID>,766900.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,84750.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,104340.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,115440.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,261500.0,Hiburan,1
TIKET PESAWAT - <ID>,2787000.0,Transport,4
TRF-V PEMBAYARAN PAM*PDAM - <ID>,175380.0,Tagihan,3
TIKET KERETA KAI - <ID>,29900.0,Transport,4
GRABFOOD MEMO - <ID>,67500.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,602730.0,Tagihan,3
M-BCA GROCERY INDOMARET - <ID>,111900.0,Makanan & Minuman,2
DBT IKEA*MEMO - <ID>,662000.0,Belanja,0
TRF-V GRABFOOD MEMO - <ID>,94000.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,508380.0,Belanja,0
M-BCA GROCERY INDOMARET - <ID>,46000.0,Makanan & Minuman,2
DBT BOOKING HOTEL TRAVELOKA - <ID>,43000.0,Transport,4
MAKAN DI RESTORAN - <ID>,44100.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,925500.0,Belanja,0
TIKET PESAWAT - <ID>,2134000.0,Transport,4
MAKAN DI RESTORAN - <ID>,77100.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,75000.0,Transport,4
TRF-V GO-FOOD TRANSAKSI - <ID>,122100.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,89500.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,447330.0,Tagihan,3
